Amostra,Pitch_X,Roll_Y,Yaw_Z
706,-11.0129,-9.6616,-46.9127
707,-9.2542,-9.6164,-46.7991
708,-7.8423,-9.5633,-46.6704
709,-6.7891,-9.4781,-46.5623
710,-5.9986,-9.3951,-46.5077
711,-5.2177,-9.401,-46.539
712,-4.2491,-9.2698,-46.6731
713,-2.9811,-9.1329,-46.9053
714,-1.3928,-8.8498,-47.2269
715,0.3111,-8.7007,-47.4966
716,1.9906,-8.8126,-47.7195
717,3.5674,-9.0566,-47.8765
718,5.0088,-9.3421,-47.9946
719,6.3057,-9.7071,-48.1043
720,7.5554,-9.9568,-48.2234
721,8.8499,-10.1675,-48.367
722,10.3235,-10.4915,-48.5216
723,11.9264,-10.9159,-48.6794
724,13.6926,-11.4299,-48.8461
725,15.521,-11.9737,-49.0231
726,17.334,-12.4958,-49.2201
727,19.1239,-12.9388,-49.4382
728,20.8875,-13.3368,-49.6771
729,22.6374,-13.7697,-49.9361
730,24.3527,-14.1459,-50.2215
