Amostra,Pitch_X,Roll_Y,Yaw_Z
599,-3.2592,-22.9402,946.0366
600,-4.7568,-22.0416,944.9181
601,-5.796,-21.0684,943.7868
602,-6.4358,-20.2993,942.6547
603,-6.8665,-19.6774,941.5237
604,-7.3137,-19.3382,940.3925
605,-7.8078,-19.1645,939.3267
606,-8.3115,-19.2772,938.7954
607,-8.0331,-19.6321,938.7983
608,-6.6257,-20.5871,939.1342
609,-4.5644,-21.8071,939.7188
610,-2.455,-23.1583,940.5068
611,-0.2712,-24.5097,941.385
612,1.9552,-25.6444,942.3467
613,4.1086,-26.334,943.2817
614,6.2141,-26.8046,944.1553
615,8.1442,-26.7661,944.9643
616,9.8895,-26.6681,945.5543
617,11.1973,-26.2966,945.9644
618,11.8348,-25.7925,946.2272
619,11.837,-25.3107,946.4987
620,11.5829,-25.0788,946.9487
621,11.3298,-25.2349,947.79
622,10.5375,-25.7468,948.9628
623,8.0082,-26.469,950.1863
624,5.0356,-27.071,951.0931
625,2.0899,-26.586,951.3713
626,-0.6175,-25.7717,951.0576
627,-2.7616,-24.817,950.3111
628,-4.2284,-23.9279,949.1787
629,-5.2572,-23.0798,948.046
630,-5.8546,-22.2829,946.9146
631,-6.2939,-21.7133,945.7819
632,-6.7741,-21.3173,944.6505
633,-7.2251,-20.9444,943.7766
634,-7.7362,-21.0879,943.4579
635,-7.6139,-21.6439,943.4739
636,-6.3161,-22.4967,943.9981
637,-4.2309,-23.6188,944.8454
638,-2.0675,-24.9191,945.8992
639,0.1392,-26.2371,947.0381
640,2.3806,-27.3254,948.2482
641,4.5416,-27.9435,949.4299
642,6.6386,-28.3466,950.5387
643,8.6113,-28.3522,951.4798
644,10.3594,-28.1185,952.1794
645,11.8236,-27.6569,952.6776
646,12.5902,-26.9539,953.03
647,12.6184,-26.496,953.3623
648,12.3411,-26.1218,953.8464
649,12.037,-26.6864,954.6891
650,11.7197,-27.1154,956.0098
651,9.874,-27.6497,957.3287
652,7.0352,-28.0663,958.4219
653,4.0851,-27.7541,958.7972
654,1.3262,-26.8852,958.4562
655,-0.9637,-25.9855,957.5844
656,-2.6285,-25.1283,956.4521
657,-3.7447,-24.4376,955.3197
658,-4.5806,-23.9138,954.187
659,-5.0714,-23.4508,953.0538
660,-5.5627,-23.2241,951.9213
661,-6.0846,-23.1694,950.9236
662,-6.6043,-23.2213,950.5018
663,-6.4593,-23.5946,950.6263
664,-5.1174,-24.3918,951.1095
665,-3.0665,-25.4814,951.8398
666,-0.985,-26.7029,952.7765
667,1.1326,-27.9035,953.9166
668,3.2995,-28.8967,955.1847
669,5.4601,-29.5484,956.4744
670,7.4744,-29.8826,957.6728
671,9.3494,-29.7998,958.6707
672,11.024,-29.4491,959.3962
673,12.3224,-28.7952,959.9649
674,12.9025,-28.188,960.405
675,12.8379,-27.8101,960.7917
676,12.548,-28.0451,961.35
677,12.2555,-28.1704,962.4681
678,12.0073,-28.4899,963.7865
679,10.5425,-29.007,965.1061
680,7.8203,-29.4808,966.1229
681,4.8922,-29.4419,966.3318
682,2.1182,-28.7744,965.8574
683,-0.0159,-28.0644,964.8875
684,-1.4989,-27.3455,963.754
685,-2.5628,-26.6146,962.6198
686,-3.3473,-26.0734,961.4865
687,-3.9331,-25.7489,960.353
688,-4.4692,-25.4728,959.2187
689,-5.0089,-25.2794,958.086
690,-5.5476,-25.1946,957.6116
691,-5.3963,-25.439,957.753
692,-3.9579,-26.18,958.3276
693,-1.9025,-27.2927,959.1701
694,0.1828,-28.5695,960.1906
695,2.3093,-29.7931,961.3433
696,4.4909,-30.748,962.5824
697,6.654,-31.3079,963.8504
698,8.6778,-31.463,965.0564
699,10.5234,-31.2578,966.0842
700,12.1375,-30.7439,966.8414
701,13.2295,-29.9699,967.3157
702,13.5022,-29.1772,967.632
703,13.2967,-28.8397,967.8454
704,12.9958,-29.0436,968.3715
705,12.7911,-29.0949,969.5209
706,12.5336,-29.2819,970.8397
707,10.1077,-29.5893,972.1569
708,7.3239,-29.7482,972.7455
709,4.4083,-29.0122,972.5576
710,1.8036,-27.9945,971.8562
711,-0.084,-27.1058,970.7214
712,-1.6096,-26.413,969.5861
713,-2.8144,-25.9052,968.4521
714,-3.4947,-25.5367,967.3182
715,-4.0242,-25.237,966.183
716,-4.5811,-24.9766,965.1406
717,-5.1425,-24.894,964.8411
718,-5.5923,-25.0876,965.0776
719,-4.7306,-25.6315,965.6998
720,-2.7192,-26.5777,966.5515
721,-0.6353,-27.7752,967.5552
722,1.5151,-28.9665,968.6671
723,3.7357,-29.9338,969.8784
724,5.9857,-30.5251,971.1548
725,8.0865,-30.7225,972.4185
726,9.9667,-30.5669,973.5669
727,11.6573,-30.1461,974.5163
728,13.1525,-29.501,975.2032
729,14.1261,-28.6094,975.6045
730,14.3109,-28.0034,975.826
731,14.0921,-28.2125,975.9125
732,13.8736,-28.2067,976.2946
733,13.6273,-28.28,977.118
734,12.9695,-28.486,978.1918
735,10.22,-28.8769,979.0642
736,7.232,-29.2717,979.3776
737,4.3296,-28.9018,979.0933
738,1.8593,-28.3184,978.3108
739,0.0783,-27.385,977.1897
740,-1.1895,-26.4038,976.0544
741,-2.1246,-25.6661,974.9187
742,-2.7512,-24.9905,973.7841
743,-3.2596,-24.6942,972.6491
744,-3.7959,-24.3349,971.7516
745,-4.3601,-24.1615,971.4052
746,-4.9021,-24.2194,971.5993
747,-4.2581,-24.6596,972.1022
748,-2.5285,-25.4439,972.7823
749,-0.4358,-26.4989,973.5668
750,1.717,-27.6421,974.4319
751,3.9266,-28.6913,975.3502
752,6.201,-29.4603,976.3162
753,8.3738,-29.8543,977.2671
754,10.3881,-29.9374,978.1979
755,12.2157,-29.7294,978.9962
756,13.8061,-29.3132,979.6007
757,14.8387,-28.6996,980.0134
758,15.1209,-28.1157,980.2221
759,14.9149,-27.4901,980.486
760,14.628,-27.0956,981.0435
761,14.4387,-27.3331,981.9426
762,13.9927,-27.7334,983.0995
763,11.3833,-28.0418,984.2124
764,8.3541,-28.3199,984.8005
765,5.4219,-27.8447,984.6684
766,2.967,-27.1176,983.9449
