Amostra,Pitch_X,Roll_Y,Yaw_Z
650,14.4453,-46.5539,1520.677
651,13.8448,-45.4553,1519.4814
652,13.2687,-44.6691,1518.3231
653,12.6765,-44.2942,1517.4841
654,12.3265,-44.2558,1516.9669
655,13.1444,-44.5051,1516.8164
656,15.0364,-44.9973,1517.0402
657,16.9398,-45.6918,1517.5975
658,18.8385,-46.497,1518.4124
659,20.6875,-47.3374,1519.3832
660,22.4634,-48.1268,1520.3915
661,24.1263,-48.7982,1521.3431
662,25.6446,-49.2798,1522.2064
663,26.9496,-49.582,1522.9706
664,27.7628,-49.6413,1523.6986
665,27.8729,-49.5159,1524.5375
666,27.6123,-49.2955,1525.5653
667,27.1355,-49.0653,1526.7273
668,26.5114,-49.0894,1527.8552
669,25.8077,-49.6175,1528.8129
670,23.388,-50.8475,1529.3754
671,20.4052,-52.6854,1529.3872
672,18.0376,-54.8819,1528.8452
673,17.2571,-56.8676,1527.8669
674,17.104,-57.0914,1526.6697
675,16.7583,-56.1769,1525.4729
676,16.2694,-54.9473,1524.2786
677,15.7071,-53.6862,1523.0826
678,15.125,-52.6154,1521.8868
679,14.5505,-51.8141,1520.6912
680,13.9418,-51.3102,1519.6724
681,13.4136,-51.1179,1519.0121
682,14.0486,-51.2008,1518.733
683,15.7962,-51.5374,1518.8462
684,17.6624,-52.0672,1519.3158
685,19.5289,-52.7296,1520.0651
686,21.3312,-53.4285,1520.9806
687,23.0427,-54.0899,1521.9597
688,24.6373,-54.6752,1522.9104
689,26.0834,-55.1232,1523.7968
690,27.3111,-55.3766,1524.6025
691,28.0756,-55.4213,1525.3634
692,28.1579,-55.2582,1526.2224
693,27.8407,-54.9791,1527.2278
694,27.2962,-54.6912,1528.3286
695,26.616,-54.5415,1529.4137
696,25.4991,-55.178,1530.2721
697,22.7625,-56.7166,1530.7343
698,19.7788,-58.6675,1530.6262
699,17.1973,-60.7675,1530.0027
700,16.2769,-62.512,1528.9934
701,16.0806,-61.788,1527.797
702,15.6195,-60.4844,1526.6008
703,15.0345,-59.0578,1525.4047
704,14.3893,-57.6966,1524.2086
705,13.7187,-56.5495,1523.0127
706,13.0434,-55.7079,1521.8169
707,12.3725,-55.2035,1520.7994
708,11.857,-55.017,1520.2198
709,12.5205,-55.1156,1520.0842
710,14.2622,-55.4971,1520.3641
711,16.1814,-56.0453,1520.958
712,18.1477,-56.6811,1521.7236
713,20.0899,-57.3064,1522.5396
714,21.9417,-57.8569,1523.3281
715,23.6153,-58.313,1524.0361
716,25.0486,-58.6301,1524.6516
717,26.1299,-58.8336,1525.1841
718,26.5247,-58.9488,1525.6333
719,26.2262,-58.7912,1526.1569
720,25.6024,-58.5089,1526.8617
721,24.845,-58.2181,1527.7485
722,23.8581,-58.2121,1528.7513
723,21.6432,-59.1025,1529.5315
724,18.4623,-60.2374,1529.8013
725,15.3687,-61.7242,1529.4554
726,15.2914,-57.9457,1528.5846
727,15.2554,-56.0266,1527.3883
728,14.9487,-54.5465,1526.1921
729,14.4061,-53.1293,1524.996
730,13.7213,-51.7926,1523.7999
731,12.966,-50.7204,1522.604
732,12.1776,-50.0124,1521.5469
733,11.4011,-49.7056,1520.8528
734,11.5849,-49.7656,1520.5768
735,12.9128,-50.1203,1520.6849
736,14.767,-50.6755,1521.1151
