Amostra,Pitch_X,Roll_Y,Yaw_Z
395,34.4785,-14.3313,-2.8645
396,34.5528,-13.9131,-2.9649
397,33.8505,-13.5315,-3.022
398,32.3799,-13.188,-3.0442
399,30.2702,-12.9111,-3.0513
400,28.2552,-12.6891,-3.0611
401,26.3649,-12.5016,-3.081
402,24.5962,-12.3624,-3.112
403,22.9424,-12.266,-3.1445
404,21.4008,-12.2194,-3.1644
405,19.9612,-12.2021,-3.1593
406,18.6071,-12.1518,-3.1173
407,17.3574,-12.0541,-3.0286
408,16.685,-11.9211,-2.8804
409,16.6164,-11.7916,-2.664
410,17.2474,-11.7807,-2.396
411,18.6716,-12.0403,-2.1191
412,20.6782,-12.5315,-1.8717
413,22.8547,-13.2144,-1.6802
414,25.003,-13.852,-1.5562
415,27.0903,-14.4133,-1.5115
416,29.1414,-14.9263,-1.5553
417,31.184,-15.3435,-1.6851
418,33.1528,-15.4538,-1.8845
419,34.648,-15.1058,-2.1157
420,35.3918,-14.5807,-2.3286
421,35.7513,-14.0709,-2.4895
422,35.7546,-13.6097,-2.5911
423,34.8746,-13.2079,-2.6427
424,33.0876,-12.8693,-2.6561
425,30.9,-12.611,-2.6476
426,28.8364,-12.4075,-2.6346
427,26.9041,-12.2516,-2.6294
428,25.1037,-12.1356,-2.63
429,23.4355,-12.0642,-2.6266
430,21.9204,-12.0305,-2.6116
431,20.5104,-11.984,-2.5719
432,19.2046,-11.9023,-2.4917
433,18.012,-11.8081,-2.3631
434,17.3813,-11.7603,-2.1771
435,17.4792,-11.7835,-1.9409
436,18.3405,-11.9441,-1.6697
437,19.9423,-12.3262,-1.4003
438,22.0563,-13.0043,-1.1722
439,24.2024,-13.8809,-1.0073
440,26.3151,-14.7094,-0.9143
441,28.3522,-15.4715,-0.8983
442,30.3304,-16.1468,-0.9635
443,32.3007,-16.8305,-1.105
444,34.2115,-17.2427,-1.3107
445,35.5578,-17.0614,-1.5441
446,36.0896,-16.6515,-1.7618
447,36.3058,-16.205,-1.9325
448,35.9543,-15.773,-2.0436
449,34.766,-15.3744,-2.107
450,32.8458,-15.0408,-2.1432
451,30.7055,-14.7595,-2.1828
452,28.6777,-14.5391,-2.2302
453,26.7819,-14.3915,-2.2884
454,24.9806,-14.297,-2.3491
455,23.2704,-14.2279,-2.3965
456,21.7037,-14.1761,-2.4157
457,20.1665,-14.0449,-2.3844
458,18.8095,-13.8599,-2.2921
459,17.9015,-13.6653,-2.1268
460,17.5462,-13.5122,-1.8799
461,17.8619,-13.4832,-1.5658
462,18.8586,-13.659,-1.2297
463,20.4976,-14.0419,-0.911
464,22.5653,-14.6054,-0.6463
465,24.6504,-15.2129,-0.4481
466,26.6966,-15.7623,-0.3169
467,28.7037,-16.268,-0.2557
468,30.6935,-16.6701,-0.2594
469,32.649,-16.9256,-0.3215
470,34.3786,-16.8292,-0.4232
471,35.353,-16.4969,-0.5233
472,35.7665,-16.1387,-0.5807
473,36.0167,-15.8291,-0.579
474,35.4594,-15.5674,-0.5298
475,34.0484,-15.4134,-0.4579
476,31.9644,-15.3385,-0.3952
477,30.0178,-15.3123,-0.3645
478,28.1884,-15.3264,-0.3685
479,26.4824,-15.3956,-0.4002
480,24.8764,-15.5095,-0.4483
481,23.4433,-15.6265,-0.4904
482,22.212,-15.8064,-0.5062
483,21.0112,-15.7848,-0.4588
484,20.2849,-15.6262,-0.335
485,20.7078,-15.6884,-0.1535
486,21.3194,-15.4711,0.0891
487,22.5005,-15.2894,0.396
488,24.4501,-15.4409,0.7115
489,26.5468,-15.9302,0.9877
490,28.5804,-16.3558,1.2055
491,30.591,-16.8317,1.3591
492,32.5931,-17.4037,1.4333
493,34.6111,-17.8455,1.4228
494,36.6227,-17.8804,1.3354
495,38.2469,-17.3442,1.2024
496,39.2165,-16.7445,1.0595
497,39.8044,-16.2261,0.9244
498,39.8334,-15.8184,0.7927
499,39.0719,-15.5171,0.648
500,37.5429,-15.2873,0.4815
501,35.4601,-15.1061,0.2897
502,33.3657,-14.958,0.0807
503,31.2905,-14.8561,-0.1265
504,29.3086,-14.8182,-0.3179
505,27.3623,-14.8495,-0.4856
506,25.458,-14.8844,-0.6141
507,23.5803,-14.8814,-0.688
508,21.8273,-14.8145,-0.6992
509,20.4258,-14.6791,-0.6452
510,19.5168,-14.4844,-0.5188
511,19.209,-14.335,-0.3287
512,19.5167,-14.2942,-0.095
513,20.3794,-14.3406,0.1515
514,21.7917,-14.508,0.3865
515,23.6818,-14.7811,0.5845
516,25.7311,-15.0199,0.7372
517,27.6978,-15.1428,0.8433
518,29.5995,-15.2021,0.897
519,31.4792,-15.2244,0.8953
520,33.3475,-15.1983,0.8393
521,35.1214,-15.041,0.7323
522,36.4857,-14.667,0.6036
523,37.3449,-14.2291,0.4766
524,37.6632,-13.8175,0.3716
525,37.322,-13.4667,0.2834
526,36.3109,-13.1713,0.1994
527,34.6496,-12.9269,0.1048
528,32.629,-12.7323,-0.0069
529,30.6534,-12.5776,-0.1353
530,28.7589,-12.467,-0.2719
531,26.9591,-12.4018,-0.4073
532,25.2529,-12.3816,-0.5304
533,23.6238,-12.3774,-0.6226
534,22.0706,-12.3737,-0.6677
535,20.6418,-12.3712,-0.6615
536,19.5996,-12.3725,-0.6018
537,19.1956,-12.3819,-0.4913
538,19.3463,-12.3997,-0.3263
539,20.1145,-12.4822,-0.1236
540,21.5448,-12.7667,0.0862
541,23.4784,-13.2309,0.2859
542,25.4799,-13.7099,0.4628
543,27.4169,-14.12,0.6049
544,29.2971,-14.5183,0.7049
545,31.1637,-14.9102,0.7572
546,33.0189,-15.2822,0.7566
547,34.8621,-15.5611,0.7031
548,36.405,-15.3727,0.6064
549,37.2177,-14.9387,0.5088
550,37.6062,-14.5085,0.4399
551,37.3731,-14.1369,0.4047
552,36.4634,-13.8151,0.3854
553,34.9067,-13.5227,0.3616
554,32.8699,-13.2606,0.3123
555,30.8829,-13.0187,0.2313
556,28.9929,-12.8119,0.1224
557,27.2086,-12.6503,-0.0117
558,25.5123,-12.5368,-0.1519
559,23.9388,-12.475,-0.284
560,22.3717,-12.4092,-0.385
561,20.8691,-12.2942,-0.4349
562,19.4938,-12.1278,-0.419
563,18.6727,-12.0085,-0.3296
564,18.6176,-12.0307,-0.1881
565,19.0079,-12.0249,-0.0071
566,19.8529,-12.0611,0.2218
567,21.4105,-12.2991,0.468
568,23.4089,-12.8056,0.6828
569,25.4431,-13.3417,0.8509
570,27.4424,-13.8252,0.972
571,29.4152,-14.3323,1.0456
572,31.3829,-14.923,1.0681
573,33.3395,-15.4863,1.037
574,35.1075,-15.5552,0.9638
575,36.2111,-15.1777,0.8897
576,36.8401,-14.7753,0.8405
577,37.2343,-14.4572,0.8171
578,36.7756,-14.1988,0.8056
579,35.4667,-13.9967,0.7812
580,33.427,-13.8402,0.7118
581,31.4971,-13.7132,0.5791
582,29.6481,-13.604,0.3859
583,27.8477,-13.5245,0.1545
584,26.1134,-13.4832,-0.0929
585,24.4026,-13.4728,-0.3343
586,22.7191,-13.4589,-0.5447
587,20.8632,-13.3755,-0.6886
588,19.107,-13.2375,-0.7524
589,17.6344,-13.0735,-0.7291
590,16.6177,-12.9022,-0.6061
591,16.1436,-12.7974,-0.3911
592,16.3678,-12.8574,-0.1165
593,17.1928,-13.0595,0.1778
594,18.6908,-13.4493,0.4594
595,20.7563,-13.982,0.6985
596,22.8823,-14.4492,0.89
597,24.9478,-14.7696,1.0385
598,27.0148,-15.1467,1.1438
599,29.0822,-15.5566,1.1941
600,31.1358,-15.9149,1.1795
601,33.2056,-16.2394,1.0987
602,35.2804,-16.5156,0.9581
603,37.2008,-16.2685,0.7787
604,38.4309,-15.6824,0.5991
605,38.9875,-15.0477,0.447
606,38.9899,-14.4375,0.3417
607,38.1731,-13.8968,0.2728
608,36.4752,-13.444,0.2119
609,34.3338,-13.0715,0.1288
610,32.2731,-12.7509,0.0133
611,30.294,-12.496,-0.125
612,28.4512,-12.3135,-0.2805
613,26.7511,-12.2075,-0.4373
614,25.1926,-12.1766,-0.572
615,23.7377,-12.1481,-0.6554
616,22.4738,-12.1423,-0.6673
617,21.5863,-12.1217,-0.5933
618,21.5162,-12.1012,-0.4336
619,22.2823,-12.1117,-0.1964
620,23.8467,-12.2551,0.0986
621,25.786,-12.6346,0.4108
622,27.8,-13.1668,0.7048
623,29.7915,-13.703,0.9651
624,31.7435,-14.3017,1.1707
625,33.6784,-14.9072,1.3052
626,35.6084,-15.3694,1.3604
627,37.4841,-15.4892,1.3382
628,38.8645,-15.1433,1.2666
629,39.6258,-14.689,1.183
630,40.0489,-14.2727,1.1108
631,39.6585,-13.89,1.0544
632,38.3235,-13.5476,1.0019
633,36.2443,-13.2559,0.9296
634,34.2213,-12.9986,0.8244
635,32.271,-12.7655,0.6961
636,30.4547,-12.6009,0.5536
637,28.7603,-12.4954,0.4063
638,27.1684,-12.4397,0.2703
639,25.6788,-12.4678,0.1646
640,24.2363,-12.4763,0.1016
641,22.9233,-12.477,0.0912
642,21.6709,-12.4521,0.1464
643,20.835,-12.4381,0.2668
644,20.74,-12.5243,0.4485
645,21.3373,-12.7228,0.6777
646,22.5557,-13.0501,0.9306
647,24.3855,-13.6045,1.1787
648,26.3579,-14.5116,1.4054
649,28.3649,-15.4699,1.5895
650,30.308,-16.2756,1.7234
651,32.2304,-17.0872,1.8049
652,34.1358,-17.8135,1.8355
653,36.0006,-18.4042,1.8168
654,37.7662,-18.7902,1.7563
655,38.7443,-18.5988,1.6869
656,38.9393,-18.1961,1.6493
657,38.4379,-17.8105,1.6524
658,37.163,-17.4636,1.6711
659,35.0801,-17.1323,1.6775
660,33.1107,-16.8615,1.6289
661,31.2477,-16.6073,1.5091
662,29.5451,-16.3749,1.3285
663,27.955,-16.1638,1.0953
664,26.4114,-15.9618,0.841
665,24.8966,-15.8015,0.5935
666,23.527,-15.6828,0.3711
667,22.0747,-15.5128,0.2108
668,20.6509,-15.2791,0.1239
669,19.5388,-15.0495,0.1228
670,19.1742,-14.9001,0.2083
671,19.5386,-14.8905,0.3693
672,20.6144,-15.0375,0.5816
673,22.3863,-15.3775,0.812
674,24.2917,-15.9508,1.0332
675,26.2199,-16.6078,1.2324
676,28.1034,-17.2397,1.3978
677,29.9605,-17.9183,1.5182
678,31.8697,-18.6783,1.5885
679,33.8161,-19.3776,1.598
680,35.8046,-19.9853,1.5483
681,37.8749,-20.7775,1.4462
682,39.5528,-20.3652,1.3224
683,40.0156,-19.6924,1.2171
684,39.9663,-18.98,1.1639
685,39.6497,-18.2942,1.1775
686,38.5034,-17.6432,1.2364
687,36.4589,-17.0427,1.3053
688,34.3102,-16.5447,1.3386
689,32.2782,-16.1057,1.3183
690,30.4195,-15.723,1.244
691,28.7185,-15.4222,1.1338
692,27.1495,-15.1907,1.0174
693,25.8363,-15.0692,0.9188
694,24.646,-15.0243,0.8662
695,23.6869,-15.0368,0.8725
696,23.3915,-14.97,0.9496
697,23.9219,-14.7889,1.1143
698,25.3321,-14.6578,1.3617
699,27.2503,-14.7542,1.6563
700,29.2375,-15.0408,1.9513
701,31.2555,-15.551,2.2241
702,33.2729,-16.3948,2.4463
703,35.2743,-17.4461,2.5974
704,37.2704,-18.5996,2.6628
705,39.2929,-19.46,2.6408
706,41.3212,-19.7886,2.5523
707,42.6088,-19.1948,2.4398
708,43.0096,-18.5576,2.3465
709,43.1013,-18.0076,2.2911
710,42.4724,-17.5311,2.2638
711,40.7161,-17.1066,2.2396
712,38.4014,-16.7449,2.1844
713,36.2145,-16.4336,2.0909
714,34.1013,-16.1273,1.9685
715,32.1136,-15.8567,1.8396
716,30.2459,-15.6176,1.7254
717,28.5101,-15.4531,1.6477
718,26.7795,-15.2438,1.6267
719,25.1826,-15.0361,1.6703
720,23.7303,-14.8354,1.7858
721,22.4106,-14.665,1.9809
722,21.2922,-14.5456,2.2476
723,20.9633,-14.593,2.5267
724,21.0149,-14.5404,2.8413
725,21.7172,-14.5651,3.2392
726,23.2353,-14.9014,3.6447
727,25.3426,-15.7317,3.9943
728,27.5133,-16.9065,4.2614
729,29.6592,-18.0607,4.4421
730,31.7262,-19.0124,4.5423
731,33.724,-19.7969,4.5753
732,35.6969,-20.4964,4.5529
733,37.5967,-20.979,4.4801
734,39.3176,-21.0823,4.3687
735,39.9444,-20.6589,4.2539
736,39.8623,-20.1462,4.1737
737,38.9831,-19.6756,4.1382
738,37.2835,-19.2319,4.1317
739,34.9731,-18.7854,4.1204
740,32.8446,-18.3559,4.0714
741,30.8562,-17.917,3.9799
742,29.0293,-17.5117,3.8464
743,27.3114,-17.1198,3.6834
744,25.6567,-16.7472,3.5134
745,24.1001,-16.4116,3.3536
746,22.6166,-16.1043,3.2259
747,21.1349,-15.764,3.158
748,19.6728,-15.4367,3.1756
749,18.2755,-15.1341,3.3024
750,17.6706,-14.9689,3.532
751,17.8808,-14.9919,3.8323
752,18.8334,-15.1652,4.1662
753,20.5899,-15.5864,4.4866
754,22.5981,-16.3651,4.7525
755,24.6467,-17.2377,4.9553
756,26.6594,-18.0319,5.0922
